date,wind_speed,wind_direction,wind_speed_quality,wind_obs_type,tempc,atmpres
2008-01-02 20:00:00,50,310,1,N,-0010,99999
2008-01-02 21:00:00,10,110,1,N,+0000,10268
2008-01-02 22:00:00,70,310,1,N,+0000,99999
2008-01-02 23:00:00,70,290,1,N,+0000,99999
2008-01-03 00:00:00,20,360,1,N,+0006,10286
2008-01-03 01:00:00,60,330,1,N,+0000,99999
2008-01-03 01:30:00,70,320,1,N,+0020,99999
2008-01-03 02:00:00,90,320,1,N,+0020,99999
2008-01-03 03:00:00,60,360,1,N,+0046,10293
2008-01-03 04:00:00,40,999,9,V,+0050,99999
2008-01-03 05:00:00,30,360,1,N,+0050,99999
2008-01-03 06:00:00,40,360,1,N,+0065,10273
2008-01-03 07:00:00,30,340,1,N,+0050,99999
2008-01-03 08:00:00,30,020,1,N,+0050,99999
2008-01-03 09:00:00,10,040,1,N,+0044,10274
2008-01-03 10:00:00,0,999,9,C,+0000,99999
2008-01-03 11:00:00,30,030,1,N,-0010,99999
2008-01-03 12:00:00,10,070,1,N,+0011,10289
2008-01-03 13:00:00,30,360,1,N,-0030,99999
2008-01-03 14:00:00,20,330,1,N,-0020,99999
2008-01-03 15:00:00,10,160,1,N,-0011,10296
2008-01-03 16:00:00,20,350,1,N,-0040,99999
2008-01-03 17:00:00,0,999,9,C,-0040,99999
2008-01-03 18:00:00,10,290,1,N,-0038,10285
2008-01-03 19:00:00,10,350,1,N,-0060,99999
2008-01-03 20:00:00,20,360,1,N,-0060,99999
2008-01-03 21:00:00,20,090,1,N,-0036,10277
2008-01-03 22:00:00,20,330,1,N,-0070,99999
2008-01-03 23:00:00,20,330,1,N,-0070,99999
2008-01-04 00:00:00,10,090,1,N,-0044,10282
2008-01-04 01:00:00,20,350,1,N,-0060,99999
2008-01-04 01:30:00,20,350,1,N,-0040,99999
2008-01-04 02:00:00,20,330,1,N,-0030,99999
2008-01-04 03:00:00,10,070,1,N,+0015,10278
2008-01-04 04:00:00,10,999,9,V,+0010,99999
2008-01-04 05:00:00,10,999,9,V,+0030,99999
2008-01-04 06:00:00,30,200,1,N,+0054,10240
2008-01-04 07:00:00,20,220,1,N,+0050,99999
2008-01-04 08:00:00,20,170,1,N,+0030,99999
2008-01-04 09:00:00,20,220,1,N,+0030,10234
2008-01-04 10:00:00,20,190,1,N,+0000,99999
2008-01-04 11:00:00,20,210,1,N,-0010,99999
2008-01-04 12:00:00,20,250,1,N,+0007,10241
2008-01-04 13:00:00,10,130,1,N,-0050,99999
2008-01-04 14:00:00,10,020,1,N,-0060,99999
2008-01-04 15:00:00,10,220,1,N,-0020,10238
2008-01-04 16:00:00,0,999,9,C,-0060,99999
2008-01-04 17:00:00,20,010,1,N,-0080,99999
2008-01-04 18:00:00,10,320,1,N,-0047,10223
2008-01-04 19:00:00,20,360,1,N,-0090,99999
2008-01-04 20:00:00,20,360,1,N,-0080,99999
2008-01-04 21:00:00,10,070,1,N,-0058,10207
2008-01-04 22:00:00,20,340,1,N,-0080,99999
2008-01-04 23:00:00,20,340,1,N,-0090,99999
2008-01-05 00:00:00,10,070,1,N,-0056,10216
2008-01-05 01:00:00,30,340,1,N,-0060,99999
2008-01-05 02:00:00,20,330,1,N,-0040,99999
2008-01-05 03:00:00,20,070,1,N,+0008,10213
2008-01-05 04:00:00,10,999,9,V,+0000,99999
2008-01-05 06:00:00,20,090,1,N,+0043,10175
2008-01-05 07:00:00,10,999,9,V,+0040,99999
2008-01-05 08:00:00,0,999,9,C,+0040,99999
2008-01-05 09:00:00,10,250,1,N,+0023,10179
2008-01-05 10:00:00,0,999,9,C,-0020,99999
2008-01-05 11:00:00,0,999,9,C,-0030,99999
2008-01-05 12:00:00,10,140,1,N,-0019,10196
2008-01-05 13:00:00,0,999,9,C,-0040,99999
2008-01-05 14:00:00,20,020,1,N,-0060,99999
2008-01-05 15:00:00,0,999,9,C,-0034,10213
2008-01-05 16:00:00,30,350,1,N,-0070,99999
2008-01-05 17:00:00,10,999,9,V,-0050,99999
2008-01-05 18:00:00,20,040,1,N,-0013,10209
2008-01-05 19:00:00,30,320,1,N,-0030,99999
2008-01-05 20:00:00,20,310,1,N,-0040,99999
2008-01-05 21:00:00,10,090,1,N,-0025,10216
2008-01-05 22:00:00,20,350,1,N,-0050,99999
2008-01-05 23:00:00,20,360,1,N,-0040,99999
2008-01-06 00:00:00,20,200,1,N,-0036,10233
2008-01-06 01:00:00,40,360,1,N,-0020,99999
2008-01-06 02:00:00,30,010,1,N,+0030,99999
2008-01-06 03:00:00,10,250,1,N,+0050,10242
2008-01-06 04:00:00,50,020,1,N,+0060,99999
2008-01-06 05:00:00,30,040,1,N,+0070,99999
2008-01-06 06:00:00,20,070,1,N,+0081,10221
2008-01-06 07:00:00,30,110,1,N,+0080,99999
2008-01-06 08:00:00,30,150,1,N,+0060,99999
2008-01-06 09:00:00,10,140,1,N,+0054,10226
2008-01-06 10:00:00,10,010,1,N,-0010,99999
2008-01-06 11:00:00,10,150,1,N,-0010,99999
2008-01-06 12:00:00,10,110,1,N,+0037,10244
2008-01-06 13:00:00,20,130,1,N,+0010,99999
2008-01-06 14:00:00,40,140,1,N,+0000,99999
2008-01-06 15:00:00,20,110,1,N,+0000,10247
2008-01-06 16:00:00,20,010,1,N,-0040,99999
2008-01-06 17:00:00,10,080,1,N,-0060,99999
2008-01-06 18:00:00,20,020,1,N,-0026,10236
2008-01-06 19:00:00,10,020,1,N,-0060,99999
2008-01-06 20:00:00,10,330,1,N,-0070,99999
2008-01-06 21:00:00,10,110,1,N,-0043,10224
2008-01-06 22:00:00,20,350,1,N,-0070,99999
2008-01-06 23:00:00,30,360,1,N,-0070,99999
2008-01-07 00:00:00,10,070,1,N,-0043,10223
2008-01-07 01:00:00,30,340,1,N,-0040,99999
2008-01-07 02:00:00,20,320,1,N,-0020,99999
2008-01-07 03:00:00,30,270,1,N,+0008,10229
2008-01-07 04:00:00,10,999,9,V,+0050,99999
2008-01-07 05:00:00,60,300,1,N,+0070,99999
2008-01-07 06:00:00,20,250,1,N,+0058,10198
2008-01-07 07:00:00,110,300,1,N,+0070,99999
2008-01-07 08:00:00,70,300,1,N,+0070,99999
2008-01-07 09:00:00,10,270,1,N,+0029,10198
2008-01-07 10:00:00,50,190,1,N,+0010,99999
2008-01-07 11:00:00,30,210,1,N,+0010,99999
2008-01-07 12:00:00,20,250,1,N,+0014,10212
2008-01-07 13:00:00,50,220,1,N,+0020,99999
2008-01-07 14:00:00,20,090,1,N,+0000,99999
2008-01-07 15:00:00,30,220,1,N,+0006,10204
2008-01-07 16:00:00,10,999,9,V,-0040,99999
2008-01-07 17:00:00,10,999,9,V,-0050,99999
2008-01-07 18:00:00,10,200,1,N,-0015,10206
2008-01-07 19:00:00,30,350,1,N,-0050,99999
2008-01-07 20:00:00,10,999,9,V,-0030,99999
2008-01-07 21:00:00,20,070,1,N,-0026,10202
2008-01-07 22:00:00,20,360,1,N,-0050,99999
2008-01-07 23:00:00,10,999,9,V,-0060,99999
2008-01-08 00:00:00,10,070,1,N,-0029,10208
2008-01-08 01:00:00,30,010,1,N,-0010,99999
2008-01-08 02:00:00,30,030,1,N,+0010,99999
2008-01-08 03:00:00,30,040,1,N,+0036,10207
2008-01-08 04:00:00,50,010,1,N,+0050,99999
2008-01-08 05:00:00,60,360,1,N,+0060,99999
2008-01-08 06:00:00,10,090,1,N,+0078,10179
2008-01-08 07:00:00,40,030,1,N,+0060,99999
2008-01-08 08:00:00,30,060,1,N,+0060,99999
2008-01-08 09:00:00,20,320,1,N,+0044,10185
2008-01-08 10:00:00,20,360,1,N,+0000,99999
2008-01-08 11:00:00,10,010,1,N,-0010,99999
2008-01-08 12:00:00,10,290,1,N,+0025,10195
2008-01-08 13:00:00,10,150,1,N,-0030,99999
2008-01-08 14:00:00,10,110,1,N,-0030,99999
2008-01-08 15:00:00,30,090,1,N,+0003,10206
2008-01-08 16:00:00,30,120,1,N,-0010,99999
2008-01-08 17:00:00,20,120,1,N,-0010,99999
2008-01-08 18:00:00,20,090,1,N,-0019,10218
2008-01-08 19:00:00,10,320,1,N,-0020,99999
2008-01-08 20:00:00,20,180,1,N,-0040,99999
2008-01-08 21:00:00,20,090,1,N,-0028,10245
2008-01-08 22:00:00,0,999,9,C,-0040,99999
2008-01-08 23:00:00,10,180,1,N,-0030,99999
2008-01-09 00:00:00,10,070,1,N,-0039,10266
2008-01-09 01:00:00,40,350,1,N,-0020,99999
2008-01-09 02:00:00,10,999,9,V,+0000,99999
2008-01-09 03:00:00,20,140,1,N,-0008,10289
2008-01-09 04:00:00,10,999,9,V,+0000,99999
2008-01-09 05:00:00,10,999,9,V,+0010,99999
2008-01-09 06:00:00,20,200,1,N,+0012,10270
2008-01-09 07:00:00,30,190,1,N,+0010,99999
2008-01-09 08:00:00,40,200,1,N,+0000,99999
2008-01-09 09:00:00,20,180,1,N,-0004,10265
2008-01-09 10:00:00,30,170,1,N,-0040,99999
2008-01-09 11:00:00,20,150,1,N,-0030,99999
2008-01-09 12:00:00,20,180,1,N,-0025,10272
2008-01-09 13:00:00,20,140,1,N,-0040,99999
2008-01-09 14:00:00,30,140,1,N,-0050,99999
2008-01-09 15:00:00,30,200,1,N,-0043,10278
2008-01-09 16:00:00,20,120,1,N,-0060,99999
2008-01-09 17:00:00,10,999,9,V,-0070,99999
2008-01-09 18:00:00,10,070,1,N,-0057,10280
2008-01-09 19:00:00,20,110,1,N,-0070,99999
2008-01-09 20:00:00,10,999,9,V,-0070,99999
2008-01-09 21:00:00,20,070,1,N,-0068,10267
2008-01-09 22:00:00,10,999,9,V,-0090,99999
2008-01-09 23:00:00,10,360,1,N,-0100,99999
2008-01-10 00:00:00,10,020,1,N,-0073,10278
2008-01-10 01:00:00,10,020,1,N,-0080,99999
2008-01-10 02:00:00,20,340,1,N,-0060,99999
2008-01-10 03:00:00,20,070,1,N,-0032,10283
2008-01-10 04:00:00,10,999,9,V,-0030,99999
2008-01-10 05:00:00,20,340,1,N,-0030,99999
2008-01-10 06:00:00,20,110,1,N,-0015,10255
2008-01-10 07:00:00,10,999,9,V,-0020,99999
2008-01-10 08:00:00,20,360,1,N,-0020,99999
2008-01-10 09:00:00,10,090,1,N,-0018,10249
2008-01-10 10:00:00,10,330,1,N,-0030,99999
2008-01-10 11:00:00,10,999,9,V,-0050,99999
2008-01-10 12:00:00,10,290,1,N,-0026,10266
2008-01-10 13:00:00,10,030,1,N,-0080,99999
2008-01-10 14:00:00,20,020,1,N,-0070,99999
2008-01-10 15:00:00,10,090,1,N,-0042,10273
2008-01-10 16:00:00,0,999,9,C,-0070,99999
2008-01-10 17:00:00,10,999,9,V,-0060,99999
2008-01-10 18:00:00,0,999,9,C,-0054,10272
2008-01-10 19:00:00,30,330,1,N,-0050,99999
2008-01-10 20:00:00,20,340,1,N,-0060,99999
2008-01-10 21:00:00,10,360,1,N,-0054,10265
2008-01-10 22:00:00,20,330,1,N,-0060,99999
2008-01-10 23:00:00,30,340,1,N,-0090,99999
2008-01-11 00:00:00,10,090,1,N,-0054,10278
2008-01-11 01:00:00,10,999,9,V,-0050,99999
2008-01-11 02:00:00,40,360,1,N,-0010,99999
2008-01-11 03:00:00,30,040,1,N,+0016,10290
2008-01-11 04:00:00,40,020,1,N,+0030,99999
2008-01-11 05:00:00,30,010,1,N,+0030,99999
2008-01-11 06:00:00,50,040,1,N,+0044,10266
2008-01-11 07:00:00,30,020,1,N,+0040,99999
2008-01-11 08:00:00,30,030,1,N,+0030,99999
2008-01-11 09:00:00,30,040,1,N,+0030,10282
2008-01-11 10:00:00,10,999,9,V,+0010,99999
2008-01-11 11:00:00,30,360,1,N,-0010,99999
2008-01-11 12:00:00,20,020,1,N,+0018,10314
2008-01-11 13:00:00,40,030,1,N,+0010,99999
2008-01-11 14:00:00,50,030,1,N,+0000,99999
2008-01-11 15:00:00,40,040,1,N,+0005,10348
2008-01-11 16:00:00,60,030,1,N,-0010,99999
2008-01-11 17:00:00,50,030,1,N,-0020,99999
2008-01-11 18:00:00,30,070,1,N,-0022,10370
2008-01-11 19:00:00,60,030,1,N,-0040,99999
2008-01-11 20:00:00,60,020,1,N,-0040,99999
2008-01-11 21:00:00,30,040,1,N,-0042,10383
2008-01-11 22:00:00,20,040,1,N,-0060,99999
2008-01-11 23:00:00,50,030,1,N,-0060,99999
2008-01-12 00:00:00,50,020,1,N,-0057,10412
2008-01-12 01:00:00,50,030,1,N,-0060,99999
2008-01-12 02:00:00,40,040,1,N,-0050,99999
2008-01-12 03:00:00,40,040,1,N,-0039,10424
2008-01-12 04:00:00,50,030,1,N,-0030,99999
2008-01-12 05:00:00,30,030,1,N,-0030,99999
2008-01-12 06:00:00,20,040,1,N,-0016,10397
2008-01-12 07:00:00,30,050,1,N,-0020,99999
2008-01-12 08:00:00,30,060,1,N,-0020,99999
2008-01-12 09:00:00,30,070,1,N,-0029,10406
2008-01-12 10:00:00,10,999,9,V,-0040,99999
2008-01-12 11:00:00,10,999,9,V,-0060,99999
2008-01-12 12:00:00,10,160,1,N,-0042,10427
2008-01-12 13:00:00,20,350,1,N,-0070,99999
2008-01-12 14:00:00,10,030,1,N,-0070,99999
2008-01-12 15:00:00,20,020,1,N,-0037,10431
2008-01-12 16:00:00,30,040,1,N,-0050,99999
2008-01-12 17:00:00,40,040,1,N,-0050,99999
2008-01-12 18:00:00,20,040,1,N,-0052,10440
2008-01-12 19:00:00,20,040,1,N,-0060,99999
2008-01-12 20:00:00,20,040,1,N,-0070,99999
2008-01-12 21:00:00,30,040,1,N,-0067,10436
2008-01-12 22:00:00,30,040,1,N,-0070,99999
2008-01-12 23:00:00,20,040,1,N,-0080,99999
2008-01-13 00:00:00,20,090,1,N,-0078,10441
2008-01-13 01:00:00,10,999,9,V,-0070,99999
2008-01-13 02:00:00,20,180,1,N,-0060,99999
2008-01-13 03:00:00,20,110,1,N,-0051,10442
2008-01-13 04:00:00,10,999,9,V,-0040,99999
2008-01-13 05:00:00,10,999,9,V,-0040,99999
2008-01-13 06:00:00,20,160,1,N,-0035,10411
2008-01-13 07:00:00,20,180,1,N,-0030,99999
2008-01-13 08:00:00,20,160,1,N,-0040,99999
2008-01-13 09:00:00,30,180,1,N,-0043,10408
2008-01-13 10:00:00,20,140,1,N,-0050,99999
2008-01-13 11:00:00,20,150,1,N,-0050,99999
2008-01-13 12:00:00,20,140,1,N,-0054,10410
2008-01-13 13:00:00,30,160,1,N,-0060,99999
2008-01-13 14:00:00,20,150,1,N,-0060,99999
2008-01-13 15:00:00,20,180,1,N,-0063,10409
2008-01-13 16:00:00,20,150,1,N,-0070,99999
2008-01-13 17:00:00,20,150,1,N,-0070,99999
2008-01-13 18:00:00,20,160,1,N,-0070,10402
2008-01-13 19:00:00,20,090,1,N,-0090,99999
2008-01-13 20:00:00,20,100,1,N,-0090,99999
2008-01-13 21:00:00,20,090,1,N,-0090,10392
2008-01-13 22:00:00,10,999,9,V,-0100,99999
2008-01-13 23:00:00,10,999,9,V,-0100,99999
2008-01-14 00:00:00,10,040,1,N,-0087,10397
2008-01-14 01:00:00,10,070,1,N,-0090,99999
2008-01-14 02:00:00,20,110,1,N,-0080,99999
2008-01-14 03:00:00,10,090,1,N,-0064,10398
2008-01-14 04:00:00,10,999,9,V,-0060,99999
2008-01-14 05:00:00,20,090,1,N,-0060,99999
2008-01-14 06:00:00,10,090,1,N,-0050,10372
2008-01-14 07:00:00,10,999,9,V,-0060,99999
2008-01-14 08:00:00,10,999,9,V,-0060,99999
2008-01-14 09:00:00,10,090,1,N,-0054,10372
2008-01-14 10:00:00,0,999,9,C,-0080,99999
2008-01-14 11:00:00,10,040,1,N,-0090,99999
2008-01-14 12:00:00,10,070,1,N,-0065,10388
2008-01-14 13:00:00,10,020,1,N,-0100,99999
2008-01-14 14:00:00,10,020,1,N,-0100,99999
2008-01-14 15:00:00,10,070,1,N,-0078,10394
2008-01-14 16:00:00,30,350,1,N,-0110,99999
2008-01-14 17:00:00,30,340,1,N,-0110,99999
2008-01-14 18:00:00,10,090,1,N,-0086,10399
2008-01-14 19:00:00,20,340,1,N,-0100,99999
2008-01-14 20:00:00,30,350,1,N,-0110,99999
2008-01-14 21:00:00,10,040,1,N,-0094,10402
2008-01-14 22:00:00,10,350,1,N,-0110,99999
2008-01-14 23:00:00,10,360,1,N,-0120,99999
2008-01-15 00:00:00,20,070,1,N,-0097,10412
2008-01-15 01:00:00,20,010,1,N,-0100,99999
2008-01-15 02:00:00,20,030,1,N,-0070,99999
2008-01-15 03:00:00,30,040,1,N,-0050,10419
2008-01-15 04:00:00,10,999,9,V,-0040,99999
2008-01-15 05:00:00,20,330,1,N,-0030,99999
2008-01-15 06:00:00,10,160,1,N,-0020,10400
2008-01-15 07:00:00,10,999,9,V,-0010,99999
2008-01-15 08:00:00,20,180,1,N,-0020,99999
2008-01-15 09:00:00,20,200,1,N,-0035,10401
2008-01-15 10:00:00,20,190,1,N,-0060,99999
2008-01-15 11:00:00,20,130,1,N,-0070,99999
2008-01-15 12:00:00,0,999,9,C,-0054,10418
2008-01-15 13:00:00,10,999,9,V,-0090,99999
2008-01-15 14:00:00,30,010,1,N,-0090,99999
2008-01-15 15:00:00,20,290,1,N,-0064,10426
2008-01-15 16:00:00,30,340,1,N,-0090,99999
2008-01-15 17:00:00,30,350,1,N,-0090,99999
2008-01-15 18:00:00,20,340,1,N,-0051,10435
2008-01-15 19:00:00,40,360,1,N,-0110,99999
2008-01-15 20:00:00,30,350,1,N,-0100,99999
2008-01-15 21:00:00,30,340,1,N,-0066,10440
2008-01-15 22:00:00,40,010,1,N,-0120,99999
2008-01-15 23:00:00,40,350,1,N,-0110,99999
2008-01-16 00:00:00,40,020,1,N,-0062,10451
2008-01-16 02:00:00,50,020,1,N,-0060,99999
2008-01-16 03:00:00,30,340,1,N,-0031,10458
2008-01-16 04:00:00,40,020,1,N,-0040,99999
2008-01-16 05:00:00,30,050,1,N,-0040,99999
2008-01-16 06:00:00,40,020,1,N,-0011,10428
2008-01-16 07:00:00,20,040,1,N,-0020,99999
2008-01-16 08:00:00,20,010,1,N,-0030,99999
2008-01-16 09:00:00,10,090,1,N,-0030,10433
2008-01-16 10:00:00,10,999,9,V,-0060,99999
2008-01-16 11:00:00,20,200,1,N,-0070,99999
2008-01-16 12:00:00,10,110,1,N,-0053,10431
2008-01-16 13:00:00,10,999,9,V,-0100,99999
2008-01-16 14:00:00,10,110,1,N,-0110,99999
2008-01-16 15:00:00,20,220,1,N,-0066,10439
2008-01-16 16:00:00,10,999,9,V,-0110,99999
2008-01-16 17:00:00,10,999,9,V,-0090,99999
2008-01-16 18:00:00,20,180,1,N,-0064,10414
2008-01-16 19:00:00,10,999,9,V,-0090,99999
2008-01-16 20:00:00,20,100,1,N,-0090,99999
2008-01-16 21:00:00,10,220,1,N,-0073,10398
2008-01-16 22:00:00,20,120,1,N,-0080,99999
2008-01-16 23:00:00,30,130,1,N,-0080,99999
2008-01-17 00:00:00,10,220,1,N,-0072,10394
2008-01-17 01:00:00,0,999,9,C,-0080,99999
2008-01-17 02:00:00,20,110,1,N,-0070,99999
2008-01-17 03:00:00,10,160,1,N,-0055,10391
2008-01-17 04:00:00,10,999,9,V,-0060,99999
2008-01-17 05:00:00,20,090,1,N,-0050,99999
2008-01-17 06:00:00,20,200,1,N,-0044,10361
2008-01-17 07:00:00,10,999,9,V,-0040,99999
2008-01-17 08:00:00,10,999,9,V,-0050,99999
2008-01-17 09:00:00,10,200,1,N,-0044,10364
2008-01-17 10:00:00,20,340,1,N,-0050,99999
2008-01-17 11:00:00,20,350,1,N,-0060,99999
2008-01-17 12:00:00,10,220,1,N,-0046,10377
2008-01-17 13:00:00,30,340,1,N,-0060,99999
2008-01-17 14:00:00,20,320,1,N,-0060,99999
2008-01-17 15:00:00,10,090,1,N,-0049,10379
2008-01-17 16:00:00,10,030,1,N,-0070,99999
2008-01-17 17:00:00,10,340,1,N,-0080,99999
2008-01-17 18:00:00,10,070,1,N,-0052,10378
2008-01-17 19:00:00,20,300,1,N,-0070,99999
2008-01-17 20:00:00,30,330,1,N,-0080,99999
2008-01-17 21:00:00,10,090,1,N,-0058,10377
2008-01-17 22:00:00,10,330,1,N,-0100,99999
2008-01-17 23:00:00,20,350,1,N,-0100,99999
2008-01-18 00:00:00,20,040,1,N,-0064,10379
2008-01-18 01:00:00,30,350,1,N,-0090,99999
2008-01-18 02:00:00,30,340,1,N,-0070,99999
2008-01-18 03:00:00,10,160,1,N,-0041,10388
2008-01-18 04:00:00,20,360,1,N,-0050,99999
2008-01-18 05:00:00,10,999,9,V,-0030,99999
2008-01-18 06:00:00,30,270,1,N,-0028,10359
2008-01-18 07:00:00,10,999,9,V,-0020,99999
2008-01-18 08:00:00,10,999,9,V,-0020,99999
2008-01-18 09:00:00,10,220,1,N,-0030,10360
2008-01-18 10:00:00,10,120,1,N,-0060,99999
2008-01-18 11:00:00,10,999,9,V,-0070,99999
2008-01-18 12:00:00,10,250,1,N,-0043,10371
2008-01-18 13:00:00,10,030,1,N,-0090,99999
2008-01-18 14:00:00,0,999,9,C,-0090,99999
2008-01-18 15:00:00,0,999,9,C,-0068,10379
2008-01-18 16:00:00,20,010,1,N,-0100,99999
2008-01-18 17:00:00,20,010,1,N,-0090,99999
2008-01-18 18:00:00,0,999,9,C,-0076,10378
2008-01-18 19:00:00,10,340,1,N,-0100,99999
2008-01-18 20:00:00,20,350,1,N,-0100,99999
2008-01-18 21:00:00,10,070,1,N,-0078,10369
2008-01-18 22:00:00,20,350,1,N,-0110,99999
2008-01-18 23:00:00,30,330,1,N,-0090,99999
2008-01-19 00:00:00,10,070,1,N,-0070,10377
2008-01-19 01:00:00,30,350,1,N,-0070,99999
2008-01-19 02:00:00,40,340,1,N,-0060,99999
2008-01-19 03:00:00,10,090,1,N,-0043,10386
2008-01-19 04:00:00,10,999,9,V,-0040,99999
2008-01-19 05:00:00,20,140,1,N,-0040,99999
2008-01-19 06:00:00,20,070,1,N,-0026,10362
2008-01-19 07:00:00,20,080,1,N,-0030,99999
2008-01-19 08:00:00,20,070,1,N,-0030,99999
2008-01-19 09:00:00,10,070,1,N,-0030,10364
2008-01-19 10:00:00,10,999,9,V,-0050,99999
2008-01-19 11:00:00,10,999,9,V,-0060,99999
2008-01-19 12:00:00,20,070,1,N,-0052,10371
2008-01-19 13:00:00,0,999,9,C,-0090,99999
2008-01-19 14:00:00,20,350,1,N,-0080,99999
2008-01-19 15:00:00,0,999,9,C,-0050,10381
2008-01-19 16:00:00,10,330,1,N,-0080,99999
2008-01-19 17:00:00,10,999,9,V,-0070,99999
2008-01-19 18:00:00,10,090,1,N,-0054,10378
2008-01-19 19:00:00,10,010,1,N,-0070,99999
2008-01-19 20:00:00,10,330,1,N,-0070,99999
2008-01-19 21:00:00,10,110,1,N,-0057,10370
2008-01-19 22:00:00,20,320,1,N,-0070,99999
2008-01-19 23:00:00,20,340,1,N,-0070,99999
2008-01-20 00:00:00,10,020,1,N,-0050,10383
2008-01-20 01:00:00,10,999,9,V,-0060,99999
2008-01-20 02:00:00,10,999,9,V,-0040,99999
2008-01-20 03:00:00,30,040,1,N,-0023,10389
2008-01-20 04:00:00,10,999,9,V,-0020,99999
2008-01-20 05:00:00,10,999,9,V,-0010,99999
2008-01-20 06:00:00,10,020,1,N,-0001,10359
2008-01-20 07:00:00,0,999,9,C,+0000,99999
2008-01-20 08:00:00,20,010,1,N,-0010,99999
2008-01-20 09:00:00,10,090,1,N,-0007,10360
2008-01-20 10:00:00,20,290,1,N,-0020,99999
2008-01-20 11:00:00,10,999,9,V,-0020,99999
2008-01-20 12:00:00,20,220,1,N,-0013,10366
2008-01-20 13:00:00,10,360,1,N,-0020,99999
2008-01-20 14:00:00,10,999,9,V,-0020,99999
2008-01-20 15:00:00,20,200,1,N,-0021,10369
2008-01-20 16:00:00,10,999,9,V,-0030,99999
2008-01-20 17:00:00,10,999,9,V,-0040,99999
2008-01-20 18:00:00,20,220,1,N,-0037,10366
2008-01-20 19:00:00,10,999,9,V,-0040,99999
2008-01-20 20:00:00,20,040,1,N,-0040,99999
2008-01-20 21:00:00,10,270,1,N,-0046,10349
2008-01-20 22:00:00,20,040,1,N,-0050,99999
2008-01-20 23:00:00,10,999,9,V,-0050,99999
2008-01-21 00:00:00,20,070,1,N,-0052,10360
2008-01-21 01:00:00,20,050,1,N,-0060,99999
2008-01-21 02:00:00,20,010,1,N,-0050,99999
2008-01-21 03:00:00,20,090,1,N,-0049,10361
2008-01-21 04:00:00,10,999,9,V,-0040,99999
2008-01-21 05:00:00,10,999,9,V,-0030,99999
2008-01-21 06:00:00,20,200,1,N,-0035,10328
2008-01-21 07:00:00,10,999,9,V,-0030,99999
2008-01-21 08:00:00,10,999,9,V,-0030,99999
2008-01-21 09:00:00,10,200,1,N,-0036,10319
2008-01-21 10:00:00,0,999,9,C,-0040,99999
2008-01-21 11:00:00,20,190,1,N,-0040,99999
2008-01-21 12:00:00,20,220,1,N,-0035,10326
2008-01-21 13:00:00,10,999,9,V,-0040,99999
2008-01-21 14:00:00,10,030,1,N,-0040,99999
2008-01-21 15:00:00,20,220,1,N,-0051,10325
2008-01-21 16:00:00,20,260,1,N,-0040,99999
